Date,Close
19/06/2011,"17,50"
20/06/2011,"17,50"
21/06/2011,"17,50"
22/06/2011,"17,50"
23/06/2011,"17,50"
24/06/2011,"17,50"
25/06/2011,"16,50"
26/06/2011,"16,80"
27/06/2011,"17,00"
28/06/2011,"16,90"
29/06/2011,"16,10"
30/06/2011,"15,40"
1/07/2011,"15,40"
2/07/2011,"15,40"
3/07/2011,"13,90"
4/07/2011,"12,90"
5/07/2011,"14,80"
6/07/2011,"14,80"
7/07/2011,"14,30"
8/07/2011,"14,40"
9/07/2011,"14,90"
10/07/2011,"14,20"
11/07/2011,"14,00"
12/07/2011,"13,90"
13/07/2011,"14,00"
14/07/2011,"13,80"
15/07/2011,"13,70"
16/07/2011,"13,20"
17/07/2011,"13,50"
18/07/2011,"13,90"
19/07/2011,"13,70"
20/07/2011,"13,60"
21/07/2011,"13,70"
22/07/2011,"13,70"
23/07/2011,"14,00"
24/07/2011,"14,10"
25/07/2011,"13,90"
26/07/2011,"13,90"
27/07/2011,"13,50"
28/07/2011,"13,50"
29/07/2011,"13,50"
30/07/2011,"13,40"
31/07/2011,"13,10"
1/08/2011,"12,10"
2/08/2011,"9,30"
3/08/2011,"10,80"
4/08/2011,"9,80"
5/08/2011,"6,60"
6/08/2011,"7,90"
7/08/2011,"7,80"
8/08/2011,"10,00"
9/08/2011,"10,00"
10/08/2011,"9,50"
11/08/2011,"9,50"
12/08/2011,"10,10"
13/08/2011,"10,80"
14/08/2011,"11,10"
15/08/2011,"11,00"
16/08/2011,"10,90"
17/08/2011,"10,80"
18/08/2011,"11,60"
19/08/2011,"11,40"
20/08/2011,"11,30"
21/08/2011,"10,90"
22/08/2011,"10,90"
23/08/2011,"10,90"
24/08/2011,"9,70"
25/08/2011,"8,20"
26/08/2011,"8,60"
27/08/2011,"9,10"
28/08/2011,"9,00"
29/08/2011,"8,80"
30/08/2011,"8,20"
31/08/2011,"8,20"
1/09/2011,"8,60"
2/09/2011,"8,50"
3/09/2011,"8,20"
4/09/2011,"7,60"
5/09/2011,"6,90"
6/09/2011,"7,20"
7/09/2011,"6,50"
8/09/2011,"5,00"
9/09/2011,"4,80"
10/09/2011,"5,90"
11/09/2011,"6,10"
12/09/2011,"5,80"
13/09/2011,"5,60"
14/09/2011,"4,80"
15/09/2011,"4,80"
16/09/2011,"4,80"
17/09/2011,"5,20"
18/09/2011,"5,50"
19/09/2011,"6,10"
20/09/2011,"5,60"
21/09/2011,"5,40"
22/09/2011,"5,60"
23/09/2011,"5,50"
24/09/2011,"5,30"
25/09/2011,"4,90"
26/09/2011,"4,90"
27/09/2011,"4,80"
28/09/2011,"4,80"
29/09/2011,"5,10"
30/09/2011,"5,00"
1/10/2011,"5,00"
2/10/2011,"5,00"
3/10/2011,"5,00"
4/10/2011,"4,90"
5/10/2011,"4,70"
6/10/2011,"4,30"
7/10/2011,"4,00"
8/10/2011,"4,10"
9/10/2011,"4,10"
10/10/2011,"3,90"
11/10/2011,"4,20"
12/10/2011,"4,10"
13/10/2011,"4,00"
14/10/2011,"3,80"
15/10/2011,"3,60"
16/10/2011,"2,60"
17/10/2011,"2,40"
18/10/2011,"2,30"
19/10/2011,"2,30"
20/10/2011,"2,60"
21/10/2011,"3,20"
22/10/2011,"3,20"
23/10/2011,"2,50"
24/10/2011,"2,80"
25/10/2011,"2,80"
26/10/2011,"3,00"
27/10/2011,"3,20"
28/10/2011,"3,60"
29/10/2011,"3,30"
30/10/2011,"3,30"
31/10/2011,"3,20"
1/11/2011,"3,30"
2/11/2011,"3,20"
3/11/2011,"3,10"
4/11/2011,"3,00"
5/11/2011,"3,00"
6/11/2011,"3,00"
7/11/2011,"3,00"
8/11/2011,"3,00"
9/11/2011,"2,80"
10/11/2011,"3,10"
11/11/2011,"3,00"
12/11/2011,"3,00"
13/11/2011,"2,20"
14/11/2011,"2,30"
15/11/2011,"2,60"
16/11/2011,"2,30"
17/11/2011,"2,00"
18/11/2011,"2,20"
19/11/2011,"2,20"
20/11/2011,"2,30"
21/11/2011,"2,30"
22/11/2011,"2,30"
23/11/2011,"2,40"
24/11/2011,"2,50"
25/11/2011,"2,50"
26/11/2011,"2,50"
27/11/2011,"2,50"
28/11/2011,"2,80"
29/11/2011,"3,00"
30/11/2011,"3,10"
1/12/2011,"3,10"
2/12/2011,"2,80"
3/12/2011,"2,80"
4/12/2011,"2,90"
5/12/2011,"3,00"
6/12/2011,"3,00"
7/12/2011,"3,00"
8/12/2011,"3,00"
9/12/2011,"3,00"
10/12/2011,"3,30"
11/12/2011,"3,10"
12/12/2011,"3,30"
13/12/2011,"3,20"
14/12/2011,"3,20"
15/12/2011,"3,20"
16/12/2011,"3,20"
17/12/2011,"3,20"
18/12/2011,"3,50"
19/12/2011,"4,00"
20/12/2011,"3,90"
21/12/2011,"3,90"
22/12/2011,"4,00"
23/12/2011,"3,90"
24/12/2011,"4,20"
25/12/2011,"4,00"
26/12/2011,"4,10"
27/12/2011,"4,20"
28/12/2011,"4,20"
29/12/2011,"4,30"
30/12/2011,"4,70"
31/12/2011,"5,30"
1/01/2012,"5,20"
2/01/2012,"4,90"
3/01/2012,"5,60"
4/01/2012,"6,90"
5/01/2012,"6,70"
6/01/2012,"6,80"
7/01/2012,"7,10"
8/01/2012,"6,30"
9/01/2012,"6,40"
10/01/2012,"6,90"
11/01/2012,"6,80"
12/01/2012,"6,40"
13/01/2012,"6,80"
14/01/2012,"7,00"
15/01/2012,"6,70"
16/01/2012,"5,60"
17/01/2012,"5,90"
18/01/2012,"6,40"
19/01/2012,"6,50"
20/01/2012,"6,20"
21/01/2012,"6,30"
22/01/2012,"6,40"
23/01/2012,"6,30"
24/01/2012,"5,80"
25/01/2012,"5,30"
26/01/2012,"5,30"
27/01/2012,"5,60"
28/01/2012,"5,40"
29/01/2012,"5,50"
30/01/2012,"5,50"
31/01/2012,"6,10"
1/02/2012,"6,10"
2/02/2012,"6,00"
3/02/2012,"5,90"
4/02/2012,"5,70"
5/02/2012,"5,40"
6/02/2012,"5,70"
7/02/2012,"5,60"
8/02/2012,"5,80"
9/02/2012,"5,90"
10/02/2012,"5,60"
11/02/2012,"5,50"
12/02/2012,"5,30"
13/02/2012,"4,50"
14/02/2012,"4,30"
15/02/2012,"4,30"
16/02/2012,"4,40"
17/02/2012,"4,20"
18/02/2012,"4,40"
19/02/2012,"4,40"
20/02/2012,"4,30"
21/02/2012,"4,40"
22/02/2012,"5,00"
23/02/2012,"5,00"
24/02/2012,"4,80"
25/02/2012,"4,90"
26/02/2012,"5,00"
27/02/2012,"4,90"
28/02/2012,"4,90"
29/02/2012,"4,90"
1/03/2012,"4,70"
2/03/2012,"4,60"
3/03/2012,"4,80"
4/03/2012,"5,00"
5/03/2012,"5,00"
6/03/2012,"4,90"
7/03/2012,"4,90"
8/03/2012,"4,90"
9/03/2012,"4,80"
10/03/2012,"4,90"
11/03/2012,"4,90"
12/03/2012,"5,30"
13/03/2012,"5,40"
14/03/2012,"5,30"
15/03/2012,"5,30"
16/03/2012,"5,20"
17/03/2012,"5,30"
18/03/2012,"4,70"
19/03/2012,"4,80"
20/03/2012,"4,80"
21/03/2012,"4,70"
22/03/2012,"4,70"
23/03/2012,"4,70"
24/03/2012,"4,60"
25/03/2012,"4,60"
26/03/2012,"4,80"
27/03/2012,"4,80"
28/03/2012,"4,80"
29/03/2012,"4,90"
30/03/2012,"4,90"
31/03/2012,"4,80"
1/04/2012,"5,00"
2/04/2012,"4,90"
3/04/2012,"4,90"
4/04/2012,"4,90"
5/04/2012,"4,90"
6/04/2012,"4,70"
7/04/2012,"4,80"
8/04/2012,"4,90"
9/04/2012,"4,80"
10/04/2012,"4,90"
11/04/2012,"4,90"
12/04/2012,"4,90"
13/04/2012,"5,00"
14/04/2012,"5,00"
15/04/2012,"4,90"
16/04/2012,"5,00"
17/04/2012,"5,10"
18/04/2012,"5,10"
19/04/2012,"5,30"
20/04/2012,"5,30"
21/04/2012,"5,20"
22/04/2012,"5,00"
23/04/2012,"5,10"
24/04/2012,"5,10"
25/04/2012,"5,10"
26/04/2012,"5,10"
27/04/2012,"5,00"
28/04/2012,"4,90"
29/04/2012,"4,90"
30/04/2012,"5,00"
1/05/2012,"5,10"
2/05/2012,"5,10"
3/05/2012,"5,10"
4/05/2012,"5,10"
5/05/2012,"5,10"
6/05/2012,"5,10"
7/05/2012,"5,10"
8/05/2012,"5,00"
9/05/2012,"4,80"
10/05/2012,"5,00"
11/05/2012,"4,90"
12/05/2012,"4,90"
13/05/2012,"5,00"
14/05/2012,"5,00"
15/05/2012,"5,10"
16/05/2012,"5,10"
17/05/2012,"5,10"
18/05/2012,"5,10"
19/05/2012,"5,10"
20/05/2012,"5,10"
21/05/2012,"5,10"
22/05/2012,"5,10"
23/05/2012,"5,10"
24/05/2012,"5,20"
25/05/2012,"5,10"
26/05/2012,"5,10"
27/05/2012,"5,10"
28/05/2012,"5,20"
29/05/2012,"5,10"
30/05/2012,"5,20"
31/05/2012,"5,30"
1/06/2012,"5,30"
2/06/2012,"5,20"
3/06/2012,"5,30"
4/06/2012,"5,40"
5/06/2012,"5,50"
6/06/2012,"5,60"
7/06/2012,"5,60"
8/06/2012,"5,60"
9/06/2012,"5,50"
10/06/2012,"5,60"
11/06/2012,"5,70"
12/06/2012,"5,90"
13/06/2012,"5,90"
14/06/2012,"6,50"
15/06/2012,"6,40"
16/06/2012,"6,20"
17/06/2012,"6,30"
18/06/2012,"6,50"
19/06/2012,"6,70"
20/06/2012,"6,70"
21/06/2012,"6,60"
22/06/2012,"6,40"
23/06/2012,"6,30"
24/06/2012,"6,30"
25/06/2012,"6,40"
26/06/2012,"6,70"
27/06/2012,"6,60"
28/06/2012,"6,70"
29/06/2012,"6,70"
30/06/2012,"6,60"
1/07/2012,"6,80"
2/07/2012,"6,40"
3/07/2012,"6,50"
4/07/2012,"6,70"
5/07/2012,"6,70"
6/07/2012,"6,80"
7/07/2012,"6,80"
8/07/2012,"7,00"
9/07/2012,"7,20"
10/07/2012,"7,20"
11/07/2012,"7,80"
12/07/2012,"7,70"
13/07/2012,"7,50"
14/07/2012,"7,60"
15/07/2012,"8,50"
16/07/2012,"8,80"
17/07/2012,"9,10"
18/07/2012,"8,90"
19/07/2012,"8,50"
20/07/2012,"8,90"
21/07/2012,"8,40"
22/07/2012,"8,40"
23/07/2012,"8,60"
24/07/2012,"8,80"
25/07/2012,"8,90"
26/07/2012,"8,90"
27/07/2012,"8,90"
28/07/2012,"8,70"
29/07/2012,"9,10"
30/07/2012,"9,40"
31/07/2012,"9,60"
1/08/2012,"10,50"
2/08/2012,"11,00"
3/08/2012,"11,00"
4/08/2012,"10,90"
5/08/2012,"10,90"
6/08/2012,"11,10"
7/08/2012,"11,10"
8/08/2012,"11,10"
9/08/2012,"11,40"
10/08/2012,"11,50"
11/08/2012,"11,60"
12/08/2012,"12,00"
13/08/2012,"12,20"
14/08/2012,"13,30"
15/08/2012,"13,50"
16/08/2012,"11,60"
17/08/2012,"11,60"
18/08/2012,"8,00"
19/08/2012,"10,10"
20/08/2012,"9,90"
21/08/2012,"9,80"
22/08/2012,"10,10"
23/08/2012,"10,60"
24/08/2012,"10,50"
25/08/2012,"10,60"
26/08/2012,"10,90"
27/08/2012,"10,90"
28/08/2012,"10,90"
29/08/2012,"10,80"
30/08/2012,"10,20"
31/08/2012,"10,00"
1/09/2012,"10,20"
2/09/2012,"10,50"
3/09/2012,"10,40"
4/09/2012,"11,00"
5/09/2012,"11,20"
6/09/2012,"11,00"
7/09/2012,"11,00"
8/09/2012,"11,00"
9/09/2012,"11,20"
10/09/2012,"11,30"
11/09/2012,"11,40"
12/09/2012,"11,40"
13/09/2012,"11,70"
14/09/2012,"11,80"
15/09/2012,"11,90"
16/09/2012,"11,90"
17/09/2012,"12,30"
18/09/2012,"12,60"
19/09/2012,"12,30"
20/09/2012,"12,40"
21/09/2012,"12,20"
22/09/2012,"12,20"
23/09/2012,"12,10"
24/09/2012,"12,20"
25/09/2012,"12,30"
26/09/2012,"12,30"
27/09/2012,"12,40"
28/09/2012,"12,40"
29/09/2012,"12,40"
30/09/2012,"12,40"
1/10/2012,"12,80"
2/10/2012,"12,90"
3/10/2012,"12,90"
4/10/2012,"12,70"
5/10/2012,"12,50"
6/10/2012,"11,80"
7/10/2012,"11,80"
8/10/2012,"11,90"
9/10/2012,"12,10"
10/10/2012,"12,00"
11/10/2012,"12,00"
12/10/2012,"11,90"
13/10/2012,"11,70"
14/10/2012,"11,80"
15/10/2012,"11,90"
16/10/2012,"11,80"
17/10/2012,"11,90"
18/10/2012,"11,70"
19/10/2012,"11,70"
20/10/2012,"11,60"
21/10/2012,"11,70"
22/10/2012,"11,60"
23/10/2012,"11,60"
24/10/2012,"10,90"
25/10/2012,"10,20"
26/10/2012,"10,30"
27/10/2012,"10,70"
28/10/2012,"10,60"
29/10/2012,"10,90"
30/10/2012,"11,20"
31/10/2012,"10,60"
1/11/2012,"10,50"
2/11/2012,"10,60"
3/11/2012,"10,80"
4/11/2012,"10,80"
5/11/2012,"10,90"
6/11/2012,"10,90"
7/11/2012,"10,90"
8/11/2012,"10,80"
9/11/2012,"10,90"
10/11/2012,"10,90"
11/11/2012,"11,00"
12/11/2012,"10,90"
13/11/2012,"10,90"
14/11/2012,"11,20"
15/11/2012,"11,80"
16/11/2012,"11,80"
17/11/2012,"11,60"
18/11/2012,"11,80"
19/11/2012,"11,70"
20/11/2012,"11,80"
21/11/2012,"12,40"
22/11/2012,"12,40"
23/11/2012,"12,40"
24/11/2012,"12,50"
25/11/2012,"12,30"
26/11/2012,"12,20"
27/11/2012,"12,40"
27/11/2012,"12,40"
28/11/2012,"12,40"
29/11/2012,"12,60"
30/11/2012,"12,60"
1/12/2012,"12,50"
2/12/2012,"12,70"
3/12/2012,"13,40"
4/12/2012,"13,40"
5/12/2012,"13,30"
6/12/2012,"13,50"
7/12/2012,"13,40"
8/12/2012,"13,40"
9/12/2012,"13,40"
10/12/2012,"13,60"
11/12/2012,"13,70"
12/12/2012,"13,70"
13/12/2012,"13,60"
14/12/2012,"13,50"
15/12/2012,"13,30"
16/12/2012,"13,30"
17/12/2012,"13,30"
18/12/2012,"13,60"
19/12/2012,"13,50"
20/12/2012,"13,50"
21/12/2012,"13,40"
22/12/2012,"13,30"
23/12/2012,"13,40"
24/12/2012,"13,40"
25/12/2012,"13,50"
26/12/2012,"13,40"
27/12/2012,"13,40"
28/12/2012,"13,40"
29/12/2012,"13,40"
30/12/2012,"13,50"
31/12/2012,"13,30"
1/01/2013,"13,30"
2/01/2013,"13,40"
3/01/2013,"13,50"
4/01/2013,"13,40"
5/01/2013,"13,40"
6/01/2013,"13,60"
7/01/2013,"13,70"
8/01/2013,"13,80"
9/01/2013,"14,10"
10/01/2013,"14,10"
11/01/2013,"14,20"
12/01/2013,"14,10"
13/01/2013,"14,30"
14/01/2013,"14,30"
15/01/2013,"14,70"
16/01/2013,"15,50"
17/01/2013,"15,70"
18/01/2013,"15,60"
19/01/2013,"15,70"
20/01/2013,"16,80"
21/01/2013,"17,30"
22/01/2013,"17,50"
23/01/2013,"16,90"
24/01/2013,"17,40"
25/01/2013,"17,90"
26/01/2013,"17,80"
27/01/2013,"18,70"
28/01/2013,"19,50"
29/01/2013,"19,70"
30/01/2013,"20,40"
31/01/2013,"20,50"
1/02/2013,"19,60"
2/02/2013,"20,60"
3/02/2013,"20,40"
4/02/2013,"20,60"
5/02/2013,"21,20"
6/02/2013,"22,10"
7/02/2013,"22,70"
8/02/2013,"23,60"
9/02/2013,"24,00"
10/02/2013,"24,60"
11/02/2013,"25,20"
12/02/2013,"24,20"
13/02/2013,"27,20"
14/02/2013,"27,10"
15/02/2013,"27,20"
16/02/2013,"26,80"
17/02/2013,"27,00"
18/02/2013,"29,40"
19/02/2013,"29,60"
20/02/2013,"29,80"
21/02/2013,"30,30"
22/02/2013,"29,80"
23/02/2013,"29,90"
24/02/2013,"30,40"
25/02/2013,"31,10"
26/02/2013,"30,90"
27/02/2013,"33,40"
28/02/2013,"34,50"
1/03/2013,"34,30"
2/03/2013,"34,50"
3/03/2013,"36,20"
4/03/2013,"40,30"
5/03/2013,"41,00"
6/03/2013,"42,00"
7/03/2013,"44,20"
8/03/2013,"46,80"
9/03/2013,"46,00"
10/03/2013,"48,40"
11/03/2013,"44,30"
12/03/2013,"46,90"
13/03/2013,"47,20"
14/03/2013,"47,00"
15/03/2013,"47,00"
16/03/2013,"47,40"
17/03/2013,"51,60"
18/03/2013,"59,10"
19/03/2013,"64,50"
20/03/2013,"70,80"
21/03/2013,"69,90"
22/03/2013,"64,30"
23/03/2013,"71,50"
24/03/2013,"73,60"
25/03/2013,"78,50"
26/03/2013,"88,90"
27/03/2013,"86,20"
28/03/2013,"90,50"
29/03/2013,"92,20"
30/03/2013,"93,00"
31/03/2013,"104,00"
1/04/2013,"118,00"
2/04/2013,"135,00"
3/04/2013,"132,10"
4/04/2013,"142,30"
5/04/2013,"142,60"
6/04/2013,"162,30"
7/04/2013,"187,50"
8/04/2013,"230,00"
9/04/2013,"165,00"
10/04/2013,"124,90"
11/04/2013,"117,00"
12/04/2013,"93,00"
13/04/2013,"90,00"
14/04/2013,"82,40"
15/04/2013,"68,40"
16/04/2013,"93,10"
17/04/2013,"109,00"
18/04/2013,"118,50"
19/04/2013,"126,60"
20/04/2013,"119,20"
21/04/2013,"127,40"
22/04/2013,"143,50"
23/04/2013,"154,20"
24/04/2013,"141,70"
25/04/2013,"136,90"
26/04/2013,"128,00"
27/04/2013,"134,40"
28/04/2013,"144,00"
29/04/2013,"139,20"
30/04/2013,"116,40"
1/05/2013,"106,30"
2/05/2013,"98,10"
3/05/2013,"112,90"
4/05/2013,"116,00"
5/05/2013,"112,30"
6/05/2013,"109,60"
7/05/2013,"113,20"
8/05/2013,"112,80"
9/05/2013,"117,70"
10/05/2013,"115,60"
11/05/2013,"114,80"
12/05/2013,"118,00"
13/05/2013,"111,40"
14/05/2013,"114,20"
15/05/2013,"118,20"
16/05/2013,"123,50"
17/05/2013,"123,20"
18/05/2013,"122,50"
19/05/2013,"122,00"
20/05/2013,"122,90"
21/05/2013,"123,80"
22/05/2013,"126,30"
23/05/2013,"133,10"
24/05/2013,"132,00"
25/05/2013,"133,50"
26/05/2013,"129,80"
27/05/2013,"129,00"
28/05/2013,"132,30"
29/05/2013,"128,80"
30/05/2013,"128,80"
31/05/2013,"129,30"
1/06/2013,"122,50"
2/06/2013,"120,70"
3/06/2013,"121,40"
4/06/2013,"121,90"
5/06/2013,"119,00"
6/06/2013,"111,00"
7/06/2013,"107,90"
8/06/2013,"100,40"
9/06/2013,"106,30"
10/06/2013,"109,00"
11/06/2013,"108,80"
12/06/2013,"103,90"
13/06/2013,"100,00"
14/06/2013,"99,80"
15/06/2013,"99,90"
16/06/2013,"101,90"
17/06/2013,"107,30"
18/06/2013,"108,30"
19/06/2013,"111,30"
20/06/2013,"109,50"
21/06/2013,"108,20"
22/06/2013,"107,90"
23/06/2013,"102,10"
24/06/2013,"103,30"
25/06/2013,"104,00"
26/06/2013,"101,70"
27/06/2013,"94,70"
28/06/2013,"95,00"
29/06/2013,"97,50"
30/06/2013,"88,10"
1/07/2013,"90,40"
2/07/2013,"78,90"
3/07/2013,"80,00"
4/07/2013,"68,50"
5/07/2013,"69,70"
6/07/2013,"76,50"
7/07/2013,"76,00"
8/07/2013,"76,70"
9/07/2013,"88,00"
10/07/2013,"89,00"
11/07/2013,"94,00"
12/07/2013,"98,30"
13/07/2013,"94,40"
14/07/2013,"98,90"
15/07/2013,"97,10"
16/07/2013,"98,50"
17/07/2013,"90,10"
18/07/2013,"92,00"
19/07/2013,"89,80"
20/07/2013,"92,00"
21/07/2013,"91,60"
22/07/2013,"95,60"
23/07/2013,"95,10"
24/07/2013,"96,90"
25/07/2013,"96,00"
26/07/2013,"94,40"
27/07/2013,"98,80"
28/07/2013,"101,50"
29/07/2013,"108,00"
30/07/2013,"106,20"
31/07/2013,"104,00"
1/08/2013,"104,50"
2/08/2013,"104,90"
3/08/2013,"105,10"
4/08/2013,"106,70"
5/08/2013,"106,60"
6/08/2013,"106,00"
7/08/2013,"103,10"
8/08/2013,"102,80"
9/08/2013,"103,00"
10/08/2013,"105,00"
11/08/2013,"106,80"
12/08/2013,"109,60"
13/08/2013,"112,60"
14/08/2013,"110,00"
15/08/2013,"109,00"
16/08/2013,"112,80"
17/08/2013,"113,40"
18/08/2013,"118,50"
19/08/2013,"121,20"
20/08/2013,"123,30"
21/08/2013,"122,00"
22/08/2013,"118,50"
23/08/2013,"119,60"
24/08/2013,"122,10"
25/08/2013,"120,10"
26/08/2013,"131,30"
27/08/2013,"128,80"
28/08/2013,"129,30"
29/08/2013,"138,00"
30/08/2013,"141,00"
31/08/2013,"146,00"
1/09/2013,"144,00"
2/09/2013,"144,00"
3/09/2013,"132,50"
4/09/2013,"130,20"
5/09/2013,"121,90"
6/09/2013,"129,00"
7/09/2013,"126,30"
8/09/2013,"133,10"
9/09/2013,"132,60"
10/09/2013,"142,10"
11/09/2013,"139,40"
12/09/2013,"140,70"
13/09/2013,"136,70"
14/09/2013,"138,30"
15/09/2013,"139,40"
16/09/2013,"139,10"
17/09/2013,"140,40"
18/09/2013,"135,10"
19/09/2013,"133,80"
20/09/2013,"134,40"
21/09/2013,"134,00"
22/09/2013,"133,40"
23/09/2013,"134,80"
24/09/2013,"135,00"
25/09/2013,"137,10"
26/09/2013,"138,90"
27/09/2013,"142,50"
28/09/2013,"143,90"
29/09/2013,"141,90"
30/09/2013,"140,30"
1/10/2013,"123,00"
2/10/2013,"131,00"
3/10/2013,"136,80"
4/10/2013,"136,70"
5/10/2013,"137,80"
6/10/2013,"135,80"
7/10/2013,"136,50"
8/10/2013,"139,50"
9/10/2013,"140,40"
10/10/2013,"140,10"
11/10/2013,"142,90"
12/10/2013,"147,50"
13/10/2013,"151,40"
14/10/2013,"158,10"
15/10/2013,"152,80"
16/10/2013,"157,60"
17/10/2013,"168,30"
18/10/2013,"183,10"
19/10/2013,"186,10"
20/10/2013,"192,80"
21/10/2013,"203,00"
22/10/2013,"228,00"
23/10/2013,"207,00"
24/10/2013,"197,90"
25/10/2013,"188,60"
26/10/2013,"206,90"
27/10/2013,"206,90"
28/10/2013,"216,00"
29/10/2013,"208,00"
30/10/2013,"211,20"
31/10/2013,"213,40"
1/11/2013,"211,70"
2/11/2013,"224,00"
3/11/2013,"238,20"
4/11/2013,"251,30"
5/11/2013,"264,10"
6/11/2013,"309,60"
7/11/2013,"355,00"
8/11/2013,"367,80"
9/11/2013,"336,30"
10/11/2013,"363,00"
11/11/2013,"380,00"
12/11/2013,"434,90"
13/11/2013,"433,40"
14/11/2013,"433,90"
15/11/2013,"462,00"
16/11/2013,"528,30"
17/11/2013,"785,40"
18/11/2013,"645,70"
19/11/2013,"638,00"
20/11/2013,"764,90"
21/11/2013,"802,00"
22/11/2013,"832,50"
23/11/2013,"795,00"
24/11/2013,"830,00"
25/11/2013,"970,00"
26/11/2013,"1.079,90"
27/11/2013,"1.101,40"
28/11/2013,"1.206,90"
29/11/2013,"1.205,70"
30/11/2013,"1.004,40"
1/12/2013,"1.096,60"
2/12/2013,"1.154,90"
3/12/2013,"1.237,60"
4/12/2013,"1.106,30"
5/12/2013,"845,00"
6/12/2013,"697,00"
7/12/2013,"804,00"
8/12/2013,"919,00"
9/12/2013,"1.033,70"
10/12/2013,"919,90"
11/12/2013,"900,00"
12/12/2013,"936,80"
13/12/2013,"908,90"
14/12/2013,"919,90"
15/12/2013,"759,90"
16/12/2013,"715,00"
17/12/2013,"541,00"
18/12/2013,"732,00"
19/12/2013,"650,00"
20/12/2013,"640,50"
21/12/2013,"639,50"
22/12/2013,"713,20"
23/12/2013,"702,80"
24/12/2013,"707,30"
25/12/2013,"802,00"
26/12/2013,"803,00"
27/12/2013,"762,00"
28/12/2013,"785,00"
29/12/2013,"804,80"
30/12/2013,"805,90"
31/12/2013,"815,90"
1/01/2014,"856,90"
2/01/2014,"884,30"
3/01/2014,"924,70"
4/01/2014,"1.014,70"
5/01/2014,"1.012,70"
6/01/2014,"879,90"
7/01/2014,"938,80"
8/01/2014,"937,00"
9/01/2014,"957,80"
10/01/2014,"1.005,30"
11/01/2014,"939,80"
12/01/2014,"922,90"
13/01/2014,"919,30"
14/01/2014,"941,20"
15/01/2014,"913,50"
16/01/2014,"894,20"
17/01/2014,"905,70"
18/01/2014,"954,80"
19/01/2014,"956,00"
20/01/2014,"962,20"
21/01/2014,"951,00"
22/01/2014,"944,20"
23/01/2014,"916,50"
24/01/2014,"961,00"
25/01/2014,"1.007,00"
26/01/2014,"943,50"
27/01/2014,"932,70"
28/01/2014,"925,70"
29/01/2014,"941,40"
30/01/2014,"938,80"
31/01/2014,"940,40"
1/02/2014,"953,30"
2/02/2014,"931,70"
3/02/2014,"926,60"
4/02/2014,"904,50"
5/02/2014,"828,90"
6/02/2014,"695,70"
7/02/2014,"648,80"
8/02/2014,"659,60"
9/02/2014,"582,60"
10/02/2014,"579,00"
11/02/2014,"531,10"
12/02/2014,"451,40"
13/02/2014,"427,70"
14/02/2014,"371,10"
15/02/2014,"299,80"
16/02/2014,"272,30"
17/02/2014,"294,00"
18/02/2014,"261,50"
19/02/2014,"111,90"
20/02/2014,"111,60"
21/02/2014,"255,60"
22/02/2014,"310,20"
23/02/2014,"174,00"
24/02/2014,"135,80"
25/02/2014,"593,10"
26/02/2014,"596,50"
27/02/2014,"573,90"
28/02/2014,"557,40"
1/03/2014,"544,60"
2/03/2014,"662,20"
3/03/2014,"661,80"
4/03/2014,"658,30"
5/03/2014,"648,30"
6/03/2014,"616,70"
7/03/2014,"609,20"
8/03/2014,"627,00"
9/03/2014,"613,00"
10/03/2014,"608,70"
11/03/2014,"619,40"
12/03/2014,"625,00"
13/03/2014,"614,00"
14/03/2014,"624,00"
15/03/2014,"619,10"
16/03/2014,"606,40"
17/03/2014,"598,90"
18/03/2014,"595,00"
19/03/2014,"566,00"
20/03/2014,"549,60"
21/03/2014,"564,30"
22/03/2014,"551,20"
23/03/2014,"567,60"
24/03/2014,"562,90"
25/03/2014,"562,50"
26/03/2014,"460,50"
27/03/2014,"482,60"
28/03/2014,"477,10"
29/03/2014,"446,90"
30/03/2014,"444,70"
31/03/2014,"463,50"
1/04/2014,"424,40"
2/04/2014,"436,30"
3/04/2014,"444,40"
4/04/2014,"456,60"
5/04/2014,"455,70"
6/04/2014,"462,40"
7/04/2014,"466,60"
8/04/2014,"457,30"
9/04/2014,"384,60"
10/04/2014,"435,10"
11/04/2014,"437,60"
12/04/2014,"427,60"
13/04/2014,"478,40"
14/04/2014,"526,40"
15/04/2014,"537,00"
16/04/2014,"502,00"
17/04/2014,"485,50"
18/04/2014,"506,00"
19/04/2014,"498,50"
20/04/2014,"495,20"
21/04/2014,"487,90"
22/04/2014,"487,30"
23/04/2014,"500,30"
24/04/2014,"464,50"
25/04/2014,"457,90"
26/04/2014,"443,20"
27/04/2014,"441,90"
28/04/2014,"446,10"
29/04/2014,"445,60"
30/04/2014,"460,10"
1/05/2014,"453,70"
2/05/2014,"438,60"
3/05/2014,"436,00"
4/05/2014,"430,90"
5/05/2014,"432,20"
6/05/2014,"446,50"
7/05/2014,"441,10"
8/05/2014,"445,50"
9/05/2014,"451,90"
10/05/2014,"433,20"
11/05/2014,"438,20"
12/05/2014,"433,90"
13/05/2014,"442,60"
14/05/2014,"448,10"
15/05/2014,"453,60"
16/05/2014,"452,80"
17/05/2014,"450,10"
18/05/2014,"443,90"
19/05/2014,"484,60"
20/05/2014,"488,80"
21/05/2014,"515,40"
22/05/2014,"518,10"
23/05/2014,"520,50"
24/05/2014,"570,40"
25/05/2014,"582,00"
26/05/2014,"570,10"
